title,text,salary,experience,schedule,url
Python преподаватель,"Python преподаватель. Преподаватель программирования (Python / Web / Backend) Компания: Ансар Формат работы: оффлайн / онлайн Тип занятости: полная или частичная О компании «Ансар» — крупнейшая оффлайн IT-компания региона с собственной инфраструктурой и лицензированной школой программирования. Школа работает на базе действующей IT-компании. Это означает: обучение строится на реальных требованиях рынка, преподавание ведут практикующие разработчики, ученики работают с реальными задачами и проектами, строгая система экзаменов и контроля качества. Мы учим не просто писать код — мы готовим разработчиков. Обязанности Проведение занятий по программированию (Python / Web / Backend) Обучение по авторской программе компании (минимум теории — максимум практики) Контроль успеваемости и прогресса учеников Приём экзаменов и проверка проектов Подготовка учеников к работе в реальной IT-среде Ведение отчётности и работа в внутренних системах компании Требования Практический опыт разработки от 1 года Уверенное знание выбранного стека (Python / Django / FastAPI / JS и др.) Понимание принципов ООП, REST, работы с БД Умение объяснять сложный материал простым языком Дисциплина и системность Ответственное отношение к результату учеников Будет преимуществом: Опыт наставничества или преподавания Опыт работы в команде разработки Условия Работа в крупнейшей оффлайн IT-компании региона Современная техническая среда Карьерный рост внутри компании Участие в реальных проектах Прозрачная система оплаты Возможность совмещения В работе используются Собственная образовательная платформа Авторская система Ansarium Корпоративный мессенджер AnsChat Платформа видеосвязи AnsMeet Nizam — единое рабочее пространство CRM (amoCRM) Glabix (task manager) Google Sheets Процессы выстроены. Отчётность системная. Работа организована. Наш подход Мы поддерживаем дисциплину и высокий стандарт качества.",75000.0,От 1 года до 3 лет,Полный день,https://hh.ru/vacancy/131632820
Разработчик ИИ-агентов / AI Creator,"Разработчик ИИ-агентов / AI Creator. О нас: Мы — команда, продвигающая сайты, наша цель — автоматизировать процессы SEO, контента, линкбилдинга и аналитики с помощью ИИ. Мы строим не просто сайты, а системы, которые сами растут, анализируют, пишут и оптимизируют. Если тебе близка идея, что сайтостроение без ИИ — это прошлое, и ты умеешь превращать нейросети в реальные инструменты — тебе к нам. Обязанности: Разработка и оптимизация AI-агентов для задач SEO и автоматизации бизнес-процессов Интеграция LLM-моделей (OpenAI, Anthropic, Perplexety, LLaMA) в внутренние сервисы и пайплайны Создание и настройка pipeline для обработки и анализа данных Интеграция агентов с CRM, CMS, чат-ботами, нокод-сервисами (n8n, Make, Albato) Разработка и тестирование автономных AI-систем с памятью и контекстом Оптимизация контента и автоматизация копирайтинга под SEO Массовые внедрения автоматизаций — не один скрипт, а цепочки, которые реально работают в продакшене Требования: Технический бэкграунд , уверенное владение Python / JavaScript , умение работать с API (WordPress REST API для автопубликации) Опыт работы с LLM-фреймворками: LangChain, LlamaIndex, Flowise, Haystack и аналогами Понимание принципов RAG, Fine-tuning, RLHF, векторных БД (Weaviate, Pinecone, Redis, Milvus) Опыт интеграции AI-решений через API OpenAI / Anthropic / Mistral / Together.ai и др. Опыт работы с NoCode/LowCode-сервисами (n8n, Make, Albato, Replit, Bolt, v0 и т.п.) Знание копирайтинга и принципов генерации контента под SEO Опыт построения системной автоматизации, а не разрозненных скриптов Проактивность, интерес к экспериментам, умение доводить гипотезу до результата Будет плюсом: Опыт создания LLM-решений с нуля или кастомных агентов (CrewAI, AutoGPT, BabyAGI и др.) Опыт автоматизации в SEO, маркетинге, ресерче или контенте Навыки работы с Docker, FastAPI, CI/CD Участие в open-source проектах или pet-проектах с AI Условия: Удалённая работа, гибкий график Доступ к платным API, моделям и внутренним инструментам Реальные проекты, где ИИ внедряется не ради хайпа, а ради результата Возможность развиваться в области AI + SEO + автоматизация бизнес-процессов Оплата: фикс + бонус за реально работающих агентов",130000.0,От 1 года до 3 лет,Удаленная работа,https://hh.ru/vacancy/131353165
Python-разработчик,"Python-разработчик. Привет! Мы в поисках Python-разработчика для одного из наших проектов в области финансовых технологий. Задачи: Разработка и поддержка серверной логики на Python Проектирование и реализация API Интеграция с внешними сервисами и API Работа с базами данных Написание чистого, поддерживаемого и тестируемого кода Участие в код-ревью и улучшении архитектуры проекта У нас точно случится метч, если ты имеешь: Опыт разработки веб-приложений и API с использованием фреймворка Django Опыт разработки REST API и взаимодействия с внешними сервисами (requests, aiohttp). Опыт работы с базами данных и базовые знания SQL Опыт работы с Git Навыки работы с виртуальными окружениями Что предлагаем: Поддержку. Мы открыты к диалогу для реализации твоих идей и предложений Культуру. Где все на “ты” и есть прямое влияние на процессы и продукт Гибкий график и удаленку. Нам важен результат, а не количество часов. Мы избегаем формальностей и верим в разумный подход к работе Достойная оплата труда. Обсуждаем с успешными кандидатами, ценим твой труд и готовы это показать Будем рады узнать больше о тебе в сопроводительном письме. До встречи на интервью!",200000.0,От 3 до 6 лет,Удаленная работа,https://hh.ru/vacancy/131881396
Backend Python Developer (FastAPI),"Backend Python Developer (FastAPI). Привет! Команда Evrone занимается продуктовой разработкой стартапов и помогает в цифровой трансформации бизнеса в России, США и Европе. Думаю, что вы о нас слышали от Григория Петрова (Evrone Devrel). Мы занимаемся технически сложными, высоконагруженными, наукоёмкими проектами, проектами с большой бизнес логикой или большой серверной инфраструктурой. Сейчас мы в поиске Python middle разработчика. Куда ищем: Продукт для промышленных предприятий: учет и управление заказ-нарядами, работа с оборудованием, согласования, аналитика затрат. По сути - система для бригад, которые обслуживают и чинят оборудование, следят за состоянием активов и процессами вокруг них.. Команда: 2 QA, 4 frontend, 2 backend (по факту ~1.5), 1 DevOps, 1 дизайнер, 1 PM, 1 аналитик - всего ~12 человек Процессы : Классический scrum - спринты, планирования, груминги, ретро, релизы каждые 2 недели или чаще. Задачи оцениваются в часах, есть выстроенный процесс разработки и поставки (gitflow, cicd, etc). Стек : Python, FastAPI, SQLAlchemy (легаси на Django), Grafana (метрики, поиск узких мест) Типичные задачи: запуск новых сервисов с нуля (ближайшее - сервис на FastAPI, CRUD + бизнес-логика), разработка бизнес-фичей (статусная модель активов, структура активов, дерево, графикование), Доработка и оптимизация текущих сервисов (метрики, перфоманс, работа с межсервисными запросами) Что для нас важно: Web, Backend, Python . 6 и более лет; FastAPI, MessageQ, Tests; Возможность подтвердить реальность опыта в резюме. Этапы: HR-интервью - 40-55 минут ( incl. live-coding, soft, etc) Tech-интервью - 60-90 минут (live-coding, theory, etc) Ищем разработчиков уровня Middle+ / Senior. Заработная плата зависит от уровня и определяется после прохождения технического собеседования. Почему Evrone: Мы занимаемся технически сложными, высоконагруженными, наукоёмкими проектами, проектами с большой бизнес логикой или большой серверной инфраструктурой. Нам доверяют: аналитику, проектирование интерфейсов и дизайн, разработку, инфраструктуру и эксплуатацию. Мы становимся технической командой проекта целиком или консультируем и расширяем возможности существующих команд наших клиентов. Кроме того, Evrone помогает развиваться сообществу разработчиков. Мы делаем самую большую в России конференцию по Ruby — RubyRussia, проводим технические митапы, делаем свой новостной дайджест, а также спонсируем и помогаем в проведении конференций по Go, Python, React/Vue и функциональным языкам. Наши инженеры выступают на ведущих конференциях России и Европы и вносят вклад в Open Source проекты, мы берем интервью у лидеров комьюнити и пишем статьи на самые горячие темы индустрии. В этом году мы ставили стенд и выступали на конференциях Highload и TeamLeadConf . Вся команда работает удаленно с 2008 года. Мы знаем как организовать распределенную разработку комфортно и эффективно. Есть офисы для работы и встреч в Москве и Воронеже, а также офисы продаж в Сан-Франциско и Берлине. Что предлагаем: Удаленную фултайм работу и мягкий график. Достаточно синхронизировать тайм-зоны и иметь пересечения рабочего времени с командой; Качественный онбординг и hr-менеджмент (1:1, Grow Review). По желанию меняем проекты, не даем стагнировать. При формировании команды проекта учитываем профессиональные или личные интересы разработчиков; Работу в разновозрастном, разнополом и потрясающе дружном и профессиональном коллективе; Хорошо организованный воркфлоу, отсутствие бюрократии. Работа на доверии. Одна из ценностей Evrone – работа с удовольствием. Для этого мы придумали Evrone Benefits. Каждому из нас выделяется годовой бюджет, автоматически пополняемый каждый новый год вашей работы в Evrone. Его можно потратить на полезные категории трат, направленные на: ДМС и здоровье; Спорт и абонемент для фитнеса или инвентарь для спорта; Курсы иностранного языка; Техника для работы и улучшение рабочего места; Обучение: курсы, тренинги, мастер-классы, семинары, книги и конференции. Бонусы и премии: Повышение зарплаты по мере роста компетенций (по результатам ассессмента); Премии за привлечение новых сотрудников и новых клиентов; Дополнительная премия за выступления на конференциях и митапах; У вас есть возможность принять участие в проведении технических интервью специалистов, которые могут стать вашими коллегами. Проведение интервью оплачивается. Обучение и рост компетенций: Проводим митапы. Вы можете быть как и слушателем, так и спикером; У нас есть культура менторства. В повседневных задачах и планировании карьеры будет помогать наставник; Развивать профессиональный уровень можно с помощью системы ассессмента Evrone Challenge; Есть внутренняя библиотека с электронными книгами и записанными курсами; Работаем и дружим с западными заказчиками, есть возможность практиковать свой английский. Возможность стать докладчиком или автором: Если вы хотите выступить на оффлайн конференции, мы поможем вам подготовить контент для доклада и сделаем крутые слайды. DevRel Evrone (Григорий Петров) поможет подготовиться к выступлению на конференции, окажем поддержку на самой конференции и подготовим материалы с вашим докладом. Также Evrone оплатит вам все расходы на подготовку, поездку и участие в конференции; Если вы хотите выступить на онлайн конференции, помимо помощи по подготовке доклада и подбору конференции, мы организуем вам студийную съемку или трансляцию вашего доклада; У нас есть блоги на всех популярных платформах России и мира. Наши редакторы и профессиональные авторы еженедельно выпускают новые материалы; Если вы написали статью, мы нарисуем для нее иллюстрации и поможем вам ее оформить и опубликовать. Если у вас есть только идея - редакторы помогут сформулировать мысли, оформить пост самостоятельно и правильно опубликовать для максимального охвата. Конечно, Evrone оплатит часы и любые затраты, потраченные на подготовку материала; Возможность прокачаться в Open Source: Если у вас есть популярные open source проекты – мы поможем с их продвижением и окажем поддержку в развитии; Если вы контрибьютите в популярные проекты с открытым исходным кодом, мы оплатим часы, которые вы на это потратили. Если вы ничего этого не делаете, но очень хочется начать – в Evrone есть менторы, которые помогут вам сделать первые шаги: подберут задачки для старта, помогут решить их и правильно оформить pr. Отдых и развиртуализация: Мы проводим ежегодный фестиваль Evrone Fest, на котором собирается вся наша команда, а также тематические встречи в различных городах. Поэтому, где бы вы ни находились, мы будем рады увидеться лично",220000.0,От 3 до 6 лет,Удаленная работа,https://hh.ru/vacancy/131430514
Senior Python Developer,"Senior Python Developer. Ищем опытного Python-разработчика для работы над backend-сервисами: развитие существующих решений и разработка новых сервисов с нуля. Проект связан с построением масштабируемых систем, интеграциями и автоматизацией бизнес-процессов. Работа в сильной команде с современным стеком и архитектурными практиками. Обязанности: Разрабатывать новый функционал в существующих сервисах Проектировать и создавать новые backend-сервисы с нуля Участвовать в проработке архитектуры и технических решений Писать unit- и интеграционные тесты Документировать реализованный функционал Улучшать наблюдаемость сервисов (логи, метрики, трейсинг) Взаимодействовать с командой разработки и заказчиками Требования: Опыт коммерческой разработки на Python от 6 лет Опыт работы с FastAPI или Litestar (Starlite) Уверенное понимание async-подхода (asyncio, concurrency, multiprocessing) Опыт работы с Kafka и/или Redis Pub/Sub Опыт работы с PostgreSQL и ORM (SQLAlchemy или аналог) Понимание принципов наблюдаемости (логирование, метрики, трейсинг) Опыт работы с event-driven архитектурой Уверенное владение Git, Docker, CI/CD Умение самостоятельно тестировать свои решения Условия: Очень конкурентоспособный оклад Участие в разработке масштабируемого продукта Современный технологический стек Сильную инженерную команду Гибкий формат работы (удалёнка / гибрид) Быстрое подключение Переключение на следующий проект при демонстрации отличной работы",300000.0,Более 6 лет,Удаленная работа,https://hh.ru/vacancy/131833967
"Full-stack Разработчик (Django, React)","Full-stack Разработчик (Django, React). Компания ООО ""Рамтроника"" развивается на рынке радиоэлектронной промышленности с 2007 года. За последние годы мы выросли в несколько раз и не собираемся останавливаться. Компания готова к новым вызовам, воплощать интересные идеи инженеров-разработчиков и создавать высокотехнологичный продукт мирового класса. Мы понимаем ,что гарантия качества и залог уверенного роста организации - это прежде всего команда профессионалов. Успех всей команды складывается из личных успехов каждого сотрудника. Обязанности: Реализация backend и frontend для корпоративной системы автоматизации бизнес процессов Написание интеграций с другими сервисами Участие в проектировании архитектуры Декомпозирование и оценка входящих задач Проведение code-review Требования: Опыт работы с фреймворками Django и Django REST Framework. Умение создавать и оптимизировать запросы Django ORM Опыт работы с PostgreSQL Базовые знания HTML/CSS Знание JavaScript/TypeScript Опыт написания фронтенда в связке React + Redux Опытный пользователь Linux Навык работы с Git Умение разбираться в чужом коде Будет плюсом: Опыт работы с Bootstrap Знание Celery и Redis в Django-проекте Опыт написания юнит и интеграционных тестов Опыт разработки в Docker контейнере Условия: Заработная плата обсуждается на собеседовании, окончательное решение принимается по завершении испытательного срока; Полный рабочий день 5/2 (возможен гибридный график, после прохождения испытательного срока и по результатам переговоров с руководством); Чуткие руководители и отсутствие лишней бюрократии; Отсутствие строгого дресс-кода; Трудоустройство в соответствии с законодательством; Современный комфортный офис; Дружный коллектив, доброжелательная обстановка; Стабильная работа в ситуации современной динамики событий; Удобное расположение в 10 минутах пешком от метро;",100000.0,От 1 года до 3 лет,Полный день,https://hh.ru/vacancy/130609292
Junior Python-developer,"Junior Python-developer. Один из крупнейших Telegram-канал по инвестициям в России ищет специалиста на позицию Python developer. О нас: Мы - молодая команда трейдеров, программистов и математиков. Одновременно мы представляем собой комплекс Telegram-каналов, посвященных трейдингу и инвестициям. Что касается зарубежных финансовых рынков, то наш контент можно назвать самым продвинутым в сети телеграм. Наша команда сейчас находится в поисках новых пределов работы с данными и алгоритмического трейдинга. Мы искренне верим, что данные - это один из главных ключей успеха сейчас. В рамках нашей инициативы по созданию инфраструктуры (и культуры !) работы с данными, мы находимся в поисках талантливого Python разработчика. Мы готовы предложить следующие задачи: автоматизация процесса поиска и сбора финансовой информации подключение новых источников и провайдеров данных участие в проектировании новых систем рефакторинг и поддержка существующей кодовой базы (новостные парсеры, Telegram боты) в будущем (при желании) - возможность развиваться в алгоритмическом трейдинге и (или) анализе данных Что мы ждем от кандидата: Обязательно: Python SQL Design patterns, OOP git и Linux Крайне желательно: asyncio / aiohttp PosgtreSQL Docker Pandas, Matplotlib UV, Ruff, mypy, pytest Условия: full-time график 5/2 работа в офисе, не удалённо молодой коллектив официальное оформление возможности роста (много работы, задач, проектов) возможность обучиться инвестициям",60000.0,От 1 года до 3 лет,Полный день,https://hh.ru/vacancy/132008707
Python-разработчик,"Python-разработчик. ИТ-ИМПЛАНТ - аккредитованный системный интегратор, специализирующийся на заказной разработке и внедрении индивидуальных ИТ-решений для бизнеса. Миссия компании: Для компаний: Дать возможность сильным компаниям увеличиваться, благодаря аутстаффингу эффективных IT-специалистов. Для соискателей: Дать возможность трудоустройства сильным соискателям в передовые компании на выгодных условиях труда. Наша компания — это коллекция разнообразных проектов (от микросервисов на FastAPI до ETL-пайплайнов и AI-сервисов). Мы ищем инженера, который не боится за 2 недели переключиться между Django, Asyncio и Spark. Чем предстоит заниматься (и это не скучно) Проекты разные — стеки тоже. В зависимости от текущей задачи ты будешь: Проектировать архитектуру highload-сервисов (WebSockets, gRPC, Kafka). Рефакторить монолит на FastAPI, повышая throughput в 10 раз. Внедрять асинхронные очереди (Celery / RQ / Arq). Интегрироваться с ML-моделями (TensorRT, ONNX) или писать обертки для LLM. Настраивать инфраструктуру (Docker, k8s, CI/CD) — без девопса никуда, но чистого девопса не будет. Технологический след (меняется от проекта к проекту): Core: Python 3.11+, Pydantic, Type Hints, Poetry/UV. Web: FastAPI (приоритет), Django (поддержка legacy), Aiohttp. Data/Async: Asyncpg, Redis, RabbitMQ, Kafka, Celery. Базы: PostgreSQL (знание планов запросов обязательно), ClickHouse, MongoDB. Инфра: Docker, K8s (helm), GitLab CI / GitHub Actions. Плюсом будет: Go / Rust (для написания высокопроизводительных модулей-вставок). Требования (жесткие) Коммерческий опыт от 4+ лет, из которых последние 1-2 года — именно как Senior (сам вел фичи, дизайнил API, учил джунов). Глубокое понимание Asyncio (понимаешь event loop, умеешь отлаживать корутины без боли). Тяжелый опыт с SQL (не просто SELECT *, а оконные функции, CTE, индексы под EXPLAIN). Понимаешь, чем многопоточность в Python отличается от многопроцессорности, и когда что применять. Пишешь тесты (pytest) как часть культуры, а не для галочки. Будет мощным плюсом Опыт работы в продуктовых компаниях с разными доменами (FinTech, E-commerce, AdTech, ML). Понимание архитектуры event-driven систем. Опыт миграции с Django на FastAPI (или с синхронного мира в асинхронный). Мы предлагаем: Удалённый формат работы Оформление по Самозанятости или ИП (По ТК РФ ставка будет ниже, чем указано в вакансии) Фултайм График работы с гибким началом рабочего дня Стеки на проектах разные, отликайтесь!",245000.0,От 3 до 6 лет,Удаленная работа,https://hh.ru/vacancy/131870923
Senior/Tech Lead frontend-разработчик,"Senior/Tech Lead frontend-разработчик. Бизнес Технологии – ведущий российский разработчик IT-решений и поставщик услуг в области цифровизации бизнес-процессов. На протяжении 25 лет мы создаем отечественные продукты и технологии высокой производительности. Мы работаем над технологической платформой Global ERP — реальной отечественной альтернативой SAP. Наши решения, рассчитанные на тысячи активных пользователей, успешно функционируют на промышленных предприятиях и в крупных корпорациях. Приглашаем Senior/Tech Lead frontend-разработчика из Санкт-Петербурга присоединиться к нашей команде. Ваша роль будет заключаться в решении разнообразных задач на уровне frontend для создания промышленного сервера приложений, который является ключевой частью нашей платформы. О проекте: Сервер приложений Global ERP является средой выполнения логики бизнес-приложений, написанных на языке Scala. Сервер написан на языке Java, JS, TypeScript. Управляет загрузкой исполняемого кода, пользовательскими сессиями, транзакциями, доступом к БД. Global-Framework в составе сервера предоставляет API взаимодействия с UI, набор высокоуровневых UI-примитивов (фреймы-контейнеры, списки, редакторы, графики, график Ганта, CAD и другие), абстрактную мета-модель приложений, средства выполнения DSL и отладки. Web-клиент формирует пользовательский интерфейс на основе модели приложения, выстроенной на сервере на основе метаданных от слоя бизнес-логики. Вместе, они предоставляют возможность быстрого создания ERP, CRM, MES бизнес-приложений. Обязанности: — Разработка широкого спектра переиспользуемых веб-компонентов для фреймворка Global, начиная от простых редакторов и заканчивая сложными контролами, такими как gantt, grid, kanban, различные диаграммы и прочими; — Участие в развитии архитектуры и проектировании решений; — Организация процессов разработки с целью улучшения качества продукта и производительности команды; — Написание модульных и визуальных тестов; — Развитие внутренней среды разработки компании. Требования: Значительный опыт работы в области frontend или fullstack разработки; Уверенное владение основными веб-технологиями: HTML, CSS, JavaScript и React, Vue или Angular; Уверенное понимание архитектуры ПО; Обширный опыт работы от 10 лет с решением нетривиальных задач (вам есть что рассказать о предыдущем опыте) Будет плюсом: — Знание Java-технологий (например, Jetty) — Опыт разработки переиспользуемых веб-компонентов. Как устроено: — Большой проект с собственными современными технологиями и нестандартными решениями. Много работы и направлений. Будет непросто, но интересно. — На текущий момент во Frontend слое производим смену технологий с GWT на TypeScript, React. — Мы пишем модульные и интеграционные тесты, проводим ревью кода, используем гибкие методологии разработки, строим самоорганизующуюся команду, развиваем открытую среду для принятия наилучших решений. — Столпом нашей деятельности является ретроспектива и обратная связь. — Верим, что разработка качественного продукта в перспективе обходится дешевле некачественного. — Отдаем предпочтения открытым технологиям. — В работе команды присутствуют следующие слова ci&cd, gradle, sbt, git, gitlab, uml, trello, vscode, intellijIdea, wiki, jenkins, mattermost, scala, python, typescript, react, golang, npm, jest, puppeteer, docker, devcontainer, LXC, sphinx-doc и много других. Для создания продукта используем сторонние продукты и компоненты: sencha, ag-grid, infinispan, antlr, jetty, jasper, postgreSQL. Постоянно совершенствуем методологии разработки и повышаем свою эффективность. Условия: Динамично развивающаяся аккредитованная IТ-компания; Работа в Санкт-Петербурге: офисный, гибридный, удаленный формат на ваш выбор; Гибкий график работы по договоренности; Уровень оплаты труда, соответствующий квалификации; Оформление по ТК РФ; Оборудование по запросу; Распределенная команда, дружелюбный и поддерживающий коллектив; Безлимитные чай/кофе/какао/конфеты, пицца-дни, корпоративные мероприятия; ДМС.",350000.0,Более 6 лет,Удаленная работа,https://hh.ru/vacancy/127181421
Python Developer,"Python Developer. Python Developer О нас: Мы — продуктовая команда, которая разрабатывает современные образовательные платформы для онлайн-курсов. За последние годы мы выросли из небольшой команды в международный проект: наши решения помогают запускать и масштабировать образовательные продукты на рынках СНГ и за его пределами. Сейчас мы ищем Python-разработчика , который усилит backend-направление и в перспективе сможет взять на себя роль Tech Lead. Чем предстоит заниматься Разработка и развитие backend образовательной платформы Проектирование высоконагруженных сервисов и микросервисной архитектуры Оптимизация производительности (работа с latency, асинхронность, профилирование) Проектирование отказоустойчивых решений и масштабируемых систем Разработка API и интеграции с внешними сервисами Участие в R&D: внедрение новых технологий и улучшение инженерных практик Влияние на архитектуру и технические решения команды Наш стек Python (FastAPI / Django / Flask) PostgreSQL / Redis Kafka / RabbitMQ (или аналоги) Docker / Kubernetes Микросервисная архитектура REST / gRPC Мы ожидаем Опыт коммерческой разработки от 3–5 лет Уверенное знание Python и опыт построения backend-сервисов Опыт работы с асинхронностью (asyncio, Celery и т.п.) Понимание принципов микросервисной архитектуры Опыт работы с БД и оптимизации запросов Опыт работы с брокерами сообщений — как плюс Важно: желание расти в Tech Lead или уже есть опыт лидерства Что мы предлагаем -Зарплата: 280 000 – 350 000 ₽ на руки - Полностью удалённый формат - Возможность вырасти до Tech Lead - Минимум бюрократии, быстрые решения - Работа с высокими нагрузками и сложной архитектурой",250000.0,От 3 до 6 лет,Удаленная работа,https://hh.ru/vacancy/131986584
Технический директор / AI-разработчик — healthtech сервис «Ясность»,"Технический директор / AI-разработчик — healthtech сервис «Ясность». Технический директор / AI-разработчик — healthtech сервис «Ясность» Привет. Меня зовут Михаил Овсянников. Тг @BiomedSpas Я занимаюсь двумя проектами. Первый — тактическая медицина. Наша миссия: спасать жизни людей. Второй — «Ясность». Наша миссия: продлевать жизни. Сервис персонального сопровождения здоровья для предпринимателей — загружаешь анализы и данные с трекеров, получаешь расшифровку биомаркеров, биологический возраст и конкретные приоритеты что делать. У нас уже есть: Первые клиенты и MVP Стратегия развития Аудитория предпринимателей которым это нужно Все начиналась с таблиц, но сейчас уже есть прототип с распознаванием анализов продуманой логикой. Нам нужен человек который с продуктовым мышлением который возьмет этот блок на себя. Кого ищем: Не классического разработчика. Нам нужен технически подкованный человек нового типа — тот кто умеет работать с AI-инструментами, строить продукт промптами, двигаться быстро. Стек: Claude API (Anthropic) — строить агентов, писать промпты, интегрировать LLM Python / FastAPI — базовый уровень No-code / low-code платформы PostgreSQL, векторные базы данных — плюс Условия: Оклад 80 000 ₽ + опцион 5% в проекте Для тебя это возможность стать техническим директором продукта который будет расти. Мы не ищем исполнителя — мы ищем соучастника. Бонус который ты получишь: Работая с нами ты точно проживёшь на 15-20 лет больше. Мы знаем какие привычки внедрять, как контролировать показатели, как минимизировать риски. Не шутка. Напиши если: Сам следишь за здоровьем, сдаёшь анализы, носишь трекер Хочешь строить продукт который меняет жизни — буквально Готов быть первым и брать ответственность за результат В первом в отклике обязательно укажи: Ссылку на GitHub или пример работы с LLM / Claude API Какой инструмент ты бы выбрал для парсинга PDF с медицинскими данными и почему — одним абзацем Почему тебе интересна тема healthtech",165000.0,От 1 года до 3 лет,Удаленная работа,https://hh.ru/vacancy/131680413
